codigo_cola,anio,tipo,fabricante,modelo,motores,asientos,velocidad,tipo_motor
N8775A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N877AS,2001,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8783E,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8790A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8794B,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8797A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8800G,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8808H,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N881AS,2001,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8828D,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8836A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8837B,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8839E,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8847A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8855A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8869B,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8877A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8883E,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8884E,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8886A,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8888D,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8891A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8894A,NA,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8896A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8903A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8905F,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8907A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8908D,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8913A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8914A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8918B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N891AT,2004,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N8921B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8923A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8924B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8928A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N892AT,2004,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N8930E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8932C,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8933B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8936A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8938A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N893AT,2004,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N8940E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8942A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8943A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8944B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8946A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8948B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N894AT,2004,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N895AT,2004,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N8960A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8964E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8965E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8968E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8969A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N896AT,2005,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N8970D,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8971A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8972E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8974C,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8976E,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8977A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8980A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8982A,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N8986B,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N899AT,2005,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N900DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N900EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N900PC,1997,Ala fija multimotor,BOEING,757-26D,2,178,NA,Turboreactor
N900WN,2007,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N901DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N901WN,2007,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N901XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N902DA,1994,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N902DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N902FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N902WN,2007,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N902XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N903DA,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N903DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N903FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N903JB,2013,Ala fija multimotor,AIRBUS,A321-231,2,379,NA,Turboventilador
N903WN,2007,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N903XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N904DA,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N904DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N904DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N904FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N904WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N904XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N905DA,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N905DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N905DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N905FJ,1986,Ala fija multimotor,AVIONS MARCEL DASSAULT,MYSTERE FALCON 900,3,12,NA,Turboventilador
N905WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N905XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N906AT,2001,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N906DA,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N906DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N906DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N906FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N906WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N906XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N907DA,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N907DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N907DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N907FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N907JB,2013,Ala fija multimotor,AIRBUS INDUSTRIE,A321-231,2,379,NA,Turboventilador
N907WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N907XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N908DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N908DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N908FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N908WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N908XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N909DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N909DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N909EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N909FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N909WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N909XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N910AT,2001,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N910DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS CORPORATION,MD-88,2,142,NA,Turboreactor
N910DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N910DN,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N910FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N910FR,2002,Ala fija multimotor,AIRBUS,A319-112,2,100,NA,Turboventilador
N910WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N910XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N911DA,1995,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N911DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N911DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N911FJ,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N912DE,1992,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N912DL,1987,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N912DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N912FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N912WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N912XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N913DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N913DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N913DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N913EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N913FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N913JB,2013,Ala fija multimotor,AIRBUS,A321-231,2,379,NA,Turboventilador
N913WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N913XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N914DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N914DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N914DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N914FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N914WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N914XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N915AT,2001,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N915DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N915DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N915DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N915FJ,NA,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N915WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N915XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N916DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N916DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N916DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N916FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N916WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N916XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N917DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N917DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N917DN,1997,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N917FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N917WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N917XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N918DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N918DH,1998,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N918DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N918FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N918WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N918XJ,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N919AT,2001,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N919DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N919DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N919DN,1997,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N919FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N919WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N919XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N920AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N920DE,1993,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N920DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N920DN,NA,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboventilador
N920FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N920WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N920XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N921AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N921DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N921DN,NA,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboventilador
N921FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N921WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N921XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N922AT,2005,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N922DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N922EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N922FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N922WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N922XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N923AT,2005,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N923DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N923DN,NA,Ala fija multimotor,BOEING,MD-90-30,2,142,NA,Turboventilador
N923FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N923WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N923XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N924AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N924DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N924FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N924WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N924XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N925AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N925DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N925FJ,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N925WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N925XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N926AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N926DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N926EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N926LR,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N926WN,NA,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N926XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N927AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N927DA,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N927LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N927WN,NA,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N927XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N928AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N928DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N928DN,NA,Ala fija multimotor,BOEING,MD-90-30,2,142,NA,Turboventilador
N928EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N928LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N928WN,NA,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N928XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N929AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N929DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N929DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N929LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N929WN,2008,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N929XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N930AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N930DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N930LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N930WN,2009,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N930XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N931DL,1988,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N931LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N931WN,2009,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N931XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N932AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N932DL,1989,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N932DN,1996,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N932LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N932WN,2009,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N932XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N933AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N933DL,1989,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N933DN,1997,Ala fija multimotor,MCDONNELL DOUGLAS,MD-90-30,2,142,NA,Turboreactor
N933LR,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N933WN,2009,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N933XJ,2008,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N934AT,2000,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N934DL,1989,Ala fija multimotor,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88,2,142,NA,Turboventilador
N934FJ,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
